fid,iid,rep,vbs_precisions,selector_precision,selected_algorithm,selector_switch_budget,static_B20,static_B40,static_B60,static_B80,static_B100,static_B120,static_B140,static_B160,static_B180,static_B200,static_B300,static_B400,static_B500,static_B600,static_B700,static_B800,static_B900,static_B1000,static_B1100,static_B1200,static_B1300,static_B1400,static_B1500,static_B1600,static_B1700,static_B1800,static_B1900,static_B2000
6,7,16,1.3128e-06,0.012513537,Non-elitist,600,0.0665303887,1.5783145898,0.0234457078,0.0021932751,0.0025667893,1.53721e-05,0.0004373991,0.0023750374,0.0003098377,0.0793893671,7.8048e-06,1.3128e-06,4.33533e-05,0.012513537,0.0002838201,0.0059610928,0.0016098633,0.0046338537,0.021437824,0.0048035087,0.0110960279,0.0006470741,0.0110960279,0.0110960279,0.0110960279,0.0131908208,0.0121679313,0.0110960279
6,7,17,2.9522e-06,4.26959e-05,BFGS,600,0.0127149647,0.0010527952,0.0021270506,0.0092879994,0.000983682,0.0002825378,0.0006055696,0.0021622574,0.697411883,0.010925682,6.6309e-05,0.0005033108,0.000527521,4.26959e-05,0.0015885125,0.0054267949,0.0005583769,0.0027502137,0.0002718252,0.0115349522,0.0024803177,0.0022443446,0.0127149647,0.0127149647,0.0127303841,0.0161664917,0.0124554217,0.0127149647
6,7,18,6.86e-08,2.3893e-06,BFGS,600,0.0021051164,0.0051629791,0.001258575,0.3451640261,1.0427e-06,6.86e-08,0.0001419628,0.0003826941,0.000695916,3.04836e-05,5.77183e-05,6.5155e-06,0.0001274008,2.3893e-06,6.39018e-05,0.0001486094,0.0009300637,0.0005640349,0.0052832134,0.0052832134,0.0046585676,0.0017404225,0.0052832134,0.0042503028,0.0052832134,0.0072175379,0.0052832134,0.0052832134
6,7,19,2.0837e-06,7.9887e-06,BFGS,600,3.07484e-05,1.00103e-05,0.0043954785,7.9607e-06,2.0837e-06,2.6489e-06,0.0038845838,0.1220762292,0.0066407499,0.0188633466,7.4863e-06,4.04397e-05,8.67632e-05,7.9887e-06,0.1800712377,0.0005071959,5.65845e-05,0.006426878,0.0111330792,0.0057674987,0.0014044388,0.0007707486,0.0002206541,0.0012997623,0.0002206541,0.0007560014,0.0002206541,0.0002206541
7,6,0,1.7406792589,10.1065536296,Non-elitist,160,165.6521398261,4.9229843268,10.8984497392,31.3011450804,11.7961117138,6.9082863546,8.1045958555,10.1065536296,2.4976790876,7.4642153371,10.8209962663,11.7961117138,11.7961117138,1.7406792589,3.8567743249,11.7961117138,6.8985899697,11.7961117138,11.7961117138,11.7961117138,6.6576567672,11.7961117138,11.7961117138,11.7961117138,11.7961117138,11.7961117138,11.7961117138,11.7961117138
7,6,1,1.318035279,4.8966551713,Non-elitist,160,2.6623649786,1.318035279,92.7603754769,92.7603754769,63.797623422,8.8952342573,4.1951349116,4.8966551713,7.1551248661,4.3639783614,5.9012463073,8.4141172085,8.3196386786,5.4732975286,7.0037993658,8.3196386786,4.6125231974,4.5139586426,6.9405457134,8.3196386786,4.4360790588,7.0868448483,8.3196386786,8.3196386786,8.3196386786,8.3196386786,8.3196386786,8.3196386786
7,6,2,0.5424737551,2.6754496246,Non-elitist,40,0.5424737551,2.6754496246,1.8770187192,1.796905688,3.4713635361,1.8891628556,30.5868680072,6.3837263333,2.57543384,2.7385492219,2.7382490145,6.4399847392,3.1122578275,6.2747540063,6.2747540063,3.5094200967,0.5890528037,6.2707855257,6.2707855257,6.2707855257,6.2707855257,3.6579103135,6.2707855257,6.2707855257,6.2707855257,6.2707855257,6.2707855257,6.2707855257
7,6,3,1.4910826027,3.5756861683,Non-elitist,160,7.5961428214,23.5592885012,1.4910826027,15.5575359956,6.8985899697,2.5532944846,29.5738600705,3.5756861683,20.1532147089,19.2817797104,29.5738600705,4.4118837164,29.4375355035,8.043706906,28.3911250291,29.5738600705,29.5738600705,29.5738600705,29.5738600705,29.5738600705,29.5738600705,29.5738600705,29.5738600705,29.5738600705,29.5738600705,29.5738600705,29.5738600705,29.5738600705
7,6,4,1.2020576471,6.0432136909,Non-elitist,160,2.7168551914,5.9439307054,5.8701816923,1.3707566097,4.6491310617,7.4065250643,5.7403251095,6.0432136909,4.7550630663,9.0747794376,7.4266471024,8.3594710731,10.3450658965,10.3450658965,10.5326846609,12.6261169469,9.0324954327,7.7453276609,9.1663581416,12.6261169469,10.5326846609,9.1886190799,12.6261169469,12.6261169469,12.6261169469,12.6261169469,11.6971983085,12.6261169469
7,6,5,0.0,1.5411341217,Non-elitist,160,3.5347796442,1.5025685024,4.4297107327,4.063177162,6.2973235265,8.6930324113,0.0,1.5411341217,5.9744996845,5.9477715537,6.7731062748,0.6941385437,12.6900794519,12.6603965568,12.6603965568,6.5291044385,12.6603965568,12.6603965568,0.961996121,12.2672630697,12.6603965568,12.3176652682,12.6603965568,12.317811563,12.6603965568,6.155964333,12.6603965568,12.6603965568
7,6,6,0.9759284458,2.5773686414,Non-elitist,160,2.7218759894,1.7204949256,7.2772741131,7.4263030539,10.1951497297,7.4974301557,7.084245951,2.5773686414,8.9606909733,14.5493925515,10.6262794037,10.7143917234,11.4472056011,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266
7,6,7,0.8953854416,6.4003558818,Non-elitist,160,6.3621171815,4.5229873693,3.8188747269,3.5662608357,5.3131121579,6.2091927203,2.4664800319,6.4003558818,10.1695887928,3.9213739666,2.3508924515,8.7474871477,8.7474871477,8.7474871477,7.3452875166,3.5251041934,7.6202604115,7.3452875166,7.3452875166,7.6202604115,7.3452875166,6.9560314338,7.3452875166,7.3452875166,7.3705816643,7.6202604115,7.6825063943,8.7474871477
7,6,8,0.8953854416,5.7536232516,Non-elitist,160,9.7566349722,1.8738146112,16.8799937621,8.0358131181,4.4391081027,27.5204123713,7.3948736417,5.7536232516,2.5581949775,12.0789956157,13.0590292013,13.0590292013,5.6945057468,13.0590292013,7.7536213832,13.0590292013,6.2950569581,13.0590292013,6.5673501678,13.0590292013,13.0590292013,13.0590292013,11.3120078215,7.3060855833,12.2738149914,12.0190637478,13.0590292013,13.0590292013
7,6,9,1.4910826027,7.0197143081,Non-elitist,160,2.5055949143,2.1789862577,5.2510592781,3.7413061035,6.2834138072,5.2373160638,2.4664800319,7.0197143081,9.6827518861,9.6418085288,5.0160650377,6.6119034547,5.2608491034,9.3925969123,10.0982107674,10.0982107674,8.806451628,10.0982107674,10.0682539426,10.0682539426,10.0682539426,5.433040753,10.0682539426,10.0682539426,10.0682539426,10.0682539426,7.4776878604,10.0682539426
7,6,10,0.8953854416,17.5200137984,Non-elitist,160,12.3513576355,12.4234138899,2.5176359864,6.5137418054,2.7391926387,6.149686543,13.8192336439,17.5200137984,15.7889793079,10.952208737,5.9077422976,11.0666272718,6.3028820926,10.3911220995,12.3233298388,12.3233298388,11.1717513297,12.3233298388,12.3233298388,12.0689793383,12.3233298388,12.3233298388,12.3233298388,12.3233298388,12.3233298388,10.699058855,12.3233298388,12.3233298388
7,6,11,0.5417543304,2.6349147531,Non-elitist,120,2.3523397917,4.4879153875,3.9554845247,0.5417543304,3.1579866797,2.6349147531,5.548015719,2.078302339,2.707813606,5.1294684316,8.128537383,4.6303036044,14.064505041,9.2275682603,4.6223982226,3.606863974,6.1952862541,14.064505041,14.064505041,13.4099250651,14.064505041,14.064505041,14.064505041,14.064505041,14.064505041,14.064505041,14.064505041,14.064505041
7,6,12,0.678483405,6.2394715168,Non-elitist,120,0.678483405,3.4667008375,7.2703385678,1.8891628556,4.1102627225,6.2394715168,11.0568690243,6.0623955772,1.6931205238,7.0260252402,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,11.0568690243,10.5146062618,13.0285061096,13.0285061096
7,6,13,0.3042663494,2.8204850853,Non-elitist,160,4.41939515,0.5424737551,0.7202128611,0.4094567718,2.9493413406,42.0411996739,10.9042991827,2.8204850853,1.7032227948,6.8393251737,4.1603098342,9.117533674,7.6599917643,4.9690643518,6.2571819851,9.0476208967,6.7184015458,7.0082587817,6.7784169739,5.2019906968,7.0037993658,6.773880437,9.117533674,9.117533674,7.1028288814,8.8628902818,9.117533674,9.117533674
7,6,14,0.0302187667,2.1671908709,Non-elitist,160,1.3119902992,1.2885292523,1.8336926915,0.5424737551,1.4763148566,2.943307987,4.4551759542,2.1671908709,1.3812158409,0.0302187667,0.9251653562,1.1166992946,0.9763963756,0.7582929319,0.7643163617,0.9251653562,0.7373244273,0.5753191911,0.9251653562,0.9251653562,0.9251653562,0.9251653562,0.9251653562,0.9251653562,0.9251653562,0.9251653562,0.9251653562,0.9251653562
7,6,15,0.8409424667,10.1330636223,Non-elitist,180,1.5641350656,4.7550630663,3.3592997033,9.7966418046,6.7007187768,43.2275996875,4.1951349116,20.5932717762,10.1330636223,5.2838997194,6.6185519597,9.185526732,8.594733363,7.435945658,8.4538383656,8.4538383656,6.6185519597,8.4538383656,8.4538383656,8.4538383656,8.4538383656,8.4538383656,8.4538383656,8.4538383656,8.4538383656,8.4538383656,8.4538383656,8.4538383656
7,6,16,0.4240821596,1.4965032565,Non-elitist,120,1.5212882955,0.5424737551,5.5394687621,1.3546925173,3.1330509866,1.4965032565,2.3799541907,2.1782262603,1.7472138052,1.4965032565,4.58005763,3.9157151248,3.7587028569,3.7587028569,3.274249533,3.6803821666,3.6803821666,3.7587028569,3.7183324475,3.7587028569,3.7587028569,3.7183324475,3.7587028569,3.7587028569,3.7587028569,3.7587028569,3.7587028569,3.7587028569
7,6,17,0.0,6.8984890209,Non-elitist,120,7.2397877136,6.9953558196,12.983355428,6.3028820926,3.3638258422,6.8984890209,0.0286256888,0.0,5.2929969553,4.7550630663,10.7143917234,9.7000956735,9.7000956735,9.7000956735,9.7000956735,9.7000956735,10.2231591994,9.7000956735,9.7000956735,9.7000956735,10.2231591994,10.2231591994,10.2231591994,10.2231591994,10.2231591994,10.2231591994,10.2231591994,10.2231591994
7,6,18,0.9909593631,2.0227390447,Non-elitist,160,3.5347796442,0.9909593631,2.4725590507,2.9810089744,1.3833636746,39.9147081852,6.3117588954,2.0227390447,2.0227390447,1.6604266284,3.7161020674,3.4574004896,2.3271862691,2.3530980808,1.3855590551,1.7714761314,2.3161213181,1.6579574472,2.3161213181,2.3161213181,2.3161213181,2.3161213181,2.3161213181,2.3161213181,2.3161213181,2.3161213181,2.3161213181,2.3161213181
7,6,19,0.3309274625,1.3762104346,Non-elitist,100,4.558832029,6.2213486075,0.3309274625,4.4118837164,1.3762104346,107.7562550312,11.4472056011,12.6016505446,15.5372453458,9.364958116,20.613019666,26.1000341332,11.5826352149,19.2026825034,20.613019666,20.613019666,20.613019666,20.613019666,20.613019666,12.0935482161,20.613019666,20.613019666,20.613019666,20.613019666,20.613019666,20.613019666,20.613019666,20.613019666
7,7,0,0.0185199501,2.2620614802,Non-elitist,160,0.7738097998,1.0602771354,1.1902481279,3.1443096537,0.0185199501,1.8418636245,1.7195370222,2.2620614802,0.9855515503,2.7586008922,1.896592774,2.7586008922,1.6893061041,1.9071464767,1.0568563739,2.7586008922,1.8605058775,1.9515459069,2.7586008922,1.7019519611,2.7586008922,2.7586008922,2.7586008922,2.2295171803,1.9020035664,2.7586008922,2.7586008922,2.7586008922
7,7,1,0.033989375,1.7452187619,Non-elitist,120,2.5950933761,3.0297467095,1.8230482443,1.2324178622,0.9101174556,1.7452187619,3.2021743055,1.02501517,1.4248605086,1.8343272884,4.3663497915,1.0796710487,1.2118498688,1.6168656757,1.4199953459,1.3618213172,1.264008081,1.4199953459,1.1905474636,1.4528397682,3.2383025159,2.3350016775,3.2383025159,3.2383025159,3.2383025159,2.846080055,2.472346158,3.2383025159
7,7,2,0.2046963455,2.2284229491,Non-elitist,160,0.4598988755,1.2080253629,2.4919933969,0.9660140437,0.2046963455,1.4282466998,2.3687695437,2.2284229491,13.5658458403,13.5965544681,2.3802902255,4.5734740163,0.6520832285,8.3810510552,4.602631011,4.5990640504,1.4236721922,4.9562029727,5.2528021603,7.5402439994,4.6734674756,8.3810510552,8.3810510552,8.3810510552,8.3810510552,8.3810510552,8.3810510552,8.3810510552
7,7,3,0.4533844634,1.5405804075,Non-elitist,120,1.0102096175,0.6614514047,1.1632797297,4.4240424971,2.5860938956,1.5405804075,1.9935473127,1.7558724604,0.4533844634,5.1868477892,2.2147601568,4.4900231325,2.175402052,2.1871015824,4.4368801927,3.7079058095,4.4368801927,2.1463627862,2.0537360891,2.5461085562,1.872954414,4.4368801927,2.2347920537,3.5193742442,4.4368801927,2.6148725283,4.4368801927,4.4368801927
7,7,4,0.1016726256,0.8933125915,Non-elitist,160,3.8634877766,2.2092387401,78.1228879999,0.744253721,1.0846664819,2.898409264,3.2592674801,0.8933125915,1.4652784672,1.0846664819,1.0410987243,1.1815636901,3.451694873,5.0277372627,5.1801044608,5.1801044608,3.6759914013,5.1801044608,3.6264370515,5.0277372627,5.1801044608,5.1801044608,4.406792835,3.6264370515,4.340010298,5.1801044608,5.1801044608,5.1801044608
7,7,5,0.4529112396,1.2182529241,Non-elitist,160,1.7633240404,1.0410987243,0.8180573493,0.8180573493,0.6760862351,4.5144731724,3.3922715582,1.2182529241,2.7237306529,10.3915561786,3.8647616111,4.1502009827,1.4534417863,3.8662012466,2.8740604197,4.126121762,2.9849308836,2.895013128,1.1718527326,2.9054795621,1.35177133,4.1502009827,4.1502009827,4.1502009827,4.1502009827,4.1502009827,4.1502009827,4.1502009827
7,7,6,0.1415089083,6.4535992304,Non-elitist,160,1.1074125471,0.8209126612,119.2602493977,0.6272941811,0.8353663184,3.1082070388,1.8494110186,6.4535992304,1.0071355648,1.7647367456,1.0438805884,0.7015393645,3.7488504501,3.7488504501,3.7488504501,3.7368693235,3.7368693235,3.7488504501,1.9399682351,3.7290406644,3.7488504501,3.7488504501,3.7488504501,3.7488504501,3.7488504501,3.7488504501,3.7488504501,3.7488504501
7,7,7,0.0766711182,0.6541626547,Non-elitist,120,1.8939984638,1.8889757576,2.7725039047,1.4540350383,1.0071355648,0.6541626547,4.350904995,2.1225021339,3.6092261909,1.0634498769,3.9573290644,5.5631101644,5.5631101644,4.9548629958,2.4820597447,4.9548629958,5.5631101644,5.5631101644,5.5631101644,5.5631101644,5.5631101644,5.5631101644,5.5631101644,5.5631101644,5.5631101644,5.5631101644,5.5631101644,5.5631101644
7,7,8,0.4529112396,0.9395643486,Non-elitist,160,0.4529112396,1.1541170895,1.5249986611,4.9210747823,2.0879562365,2.5606684942,0.4621975174,0.9395643486,0.4529112396,1.338794844,1.5558158467,3.5297168014,3.5297168014,3.5297168014,1.7178847382,3.5297168014,1.5405804075,3.5297168014,3.5297168014,3.5297168014,3.5297168014,1.8138320663,3.5297168014,3.5297168014,3.5297168014,3.5297168014,3.5297168014,3.5297168014
7,7,9,0.5258394425,6.5297449354,Non-elitist,160,3.3517684565,1.9515723326,1.6244426569,1.0782292606,2.3817058377,1.5541532099,8.3227662592,6.5297449354,3.9415809392,5.7537652999,2.3586638636,3.7867877978,1.3578794042,1.558182283,2.8393197063,2.8393197063,3.7867877978,2.0876638001,3.7867877978,3.7867877978,3.7867877978,1.8877028391,3.7867877978,3.7867877978,3.7867877978,3.7867877978,3.7867877978,3.7867877978
7,7,10,0.4263092932,0.4263092932,Non-elitist,160,8.5833764636,1.0879645412,0.7214891496,0.5167092492,0.8311120723,5.3429014624,7.7574836468,0.4263092932,2.7725039047,0.9934622727,2.7725039047,5.1730950836,1.8744530722,3.6228072688,8.5833764636,8.5833764636,8.5833764636,6.9332664839,6.3983762599,5.2914395897,8.5833764636,6.6467353172,8.5833764636,8.5833764636,8.5833764636,8.5833764636,8.5833764636,8.5833764636
7,7,11,0.0289744543,1.0071355648,Non-elitist,160,0.0289744543,2.6860378563,1.5938839345,1.2076740485,0.8933125915,1.4388570648,0.7952077604,1.0071355648,0.6755285766,1.3881400911,4.7427140856,3.5185191017,3.4515750109,3.4515750109,3.4515750109,1.0410987243,1.1939669375,1.6173528203,1.1361045348,1.6173528203,1.2135051271,3.4515750109,3.4515750109,2.0102126124,3.4515750109,3.4515750109,3.4515750109,3.4515750109
7,7,12,0.6123778628,1.8418636245,Non-elitist,140,0.6123778628,6.6065987908,2.496925467,45.2386543097,0.8000573915,27.3576545447,1.8418636245,2.1907893473,3.8125291573,16.6655252167,3.5044764954,3.8125291573,1.0657346576,3.8125291573,3.699572474,1.3588983716,1.083113832,3.8125291573,3.8125291573,3.7413491402,3.7930157441,3.8125291573,3.2119150044,3.726439573,3.8125291573,3.8125291573,3.8125291573,3.8125291573
7,7,13,0.6316282313,17.1936109044,BFGS,160,2.0562166795,3.3929123639,51.9181396505,47.4408416419,2.1156199341,4.4098407521,1.1541170895,17.1936109044,2.7633825372,3.872879981,3.0297467095,3.6983475438,2.5197549333,2.3167013678,1.9281874108,0.8276710799,3.6983475438,2.127364199,3.6983475438,3.6983475438,3.6983475438,3.6983475438,3.6983475438,3.6983475438,3.6983475438,3.6983475438,3.6983475438,3.6983475438
7,7,14,0.7000623665,3.3743832129,Same,160,4.5452253322,1.0768902645,2.6967933629,6.0996797244,1.0793979262,1.1123564264,6.2786760544,3.3743832129,2.2605903776,3.3743832129,2.6004291438,3.3743832129,3.3743832129,3.3986787716,3.3743832129,3.3743832129,3.3743832129,3.3743832129,1.000788194,3.3743832129,3.3743832129,3.1872527256,3.3743832129,3.2390453218,3.3743832129,3.3743832129,3.3743832129,3.3743832129
7,7,15,0.0,0.0,Non-elitist,160,0.9748610804,5.2043912042,1.0410987243,2.3876533829,2.1963668666,2.196598015,4.206743399,0.0,2.0811328898,2.4407723198,7.1157168666,6.8747652441,6.2318917768,6.2318917768,6.8747652441,6.8747652441,6.8747652441,6.8747652441,6.8747652441,6.8747652441,6.8747652441,6.2318917768,6.8747652441,6.8747652441,6.8747652441,6.8747652441,6.8747652441,6.8747652441
7,7,16,0.5268448391,2.2237954151,Non-elitist,160,3.5036333265,0.5268448391,1.109600215,21.1411638914,1.0846664819,11.9390831747,1.3344363424,2.2237954151,5.1272457793,2.8234871497,8.3621783561,2.0084326239,1.3268661113,5.0251820769,3.2273775381,4.4851296734,3.5237759897,2.8171298882,2.3026808939,10.4935363454,3.5028262262,10.4935363454,10.4935363454,7.7970790724,10.4935363454,8.0124759822,10.4935363454,10.4935363454
7,7,17,0.4529112396,2.8684088543,Non-elitist,160,1.3615496353,4.213852908,0.4529112396,31.7989118214,1.9415323162,9.2608994832,1.9375196794,2.8684088543,2.3043908212,9.1401573557,9.2608994832,9.2608994832,9.2608994832,9.2608994832,9.2608994832,5.7302860549,9.2608994832,9.2608994832,9.2608994832,5.0174526125,9.2608994832,9.2608994832,9.2608994832,9.2608994832,9.2608994832,9.2608994832,9.0974766505,9.2608994832
7,7,18,0.154177493,1.1632797297,Non-elitist,20,1.1632797297,1.4293064941,0.8362632129,1.0410987243,3.0574088275,2.7394772037,3.9726478972,1.2699330903,1.0663080958,1.4363209706,1.9822008508,1.765898191,0.8302843562,1.687012123,1.5904552152,1.4714318515,1.4382324289,1.4382324289,1.4382324289,1.4382324289,1.4382324289,1.4382324289,1.4382324289,1.4382324289,1.4382324289,1.4382324289,1.4363209706,1.4382324289
7,7,19,0.0414481086,2.8234871497,Non-elitist,120,0.0414481086,0.5167092492,2.4587068167,2.8987904516,4.2658221951,2.8234871497,1.3572962301,1.9375196794,0.9492033768,24.7140659575,1.4806043004,4.4566473757,4.4566473757,4.4614432349,4.4566473757,4.4566473757,4.4566473757,4.4566473757,4.4566473757,4.4566473757,4.4566473757,4.4566473757,4.4566473757,4.4566473757,4.4566473757,4.4566473757,4.4566473757,4.4566473757
8,6,0,0.0,0.0,BFGS,140,1e-10,1e-10,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,3.9865791124,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,1e-10,0.0,0.0,3.6e-09,0.0085746216,0.2571924984,2.3945782301,4.5877216923,5.7741738615,6.8002616694
8,6,1,0.0,3.9865791124,BFGS,140,0.0,1e-10,3.9865791124,0.0,3.9865791124,3.9865791124,3.9865791124,0.0,3.9865791124,3.9865791124,3.9865791124,0.0,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865794822,3.9867643112,4.1601005871,5.2408580814,6.9611545547,8.503309371,8.9702992349
8,6,2,0.0,0.0,BFGS,140,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,2e-10,8.6e-09,0.0679562116,0.7216037895,4.7674164457,6.6055875743,4.7664705221,6.1522630832,64.5873572282,75.6443225544,81.3635095386
8,6,3,0.0,1e-10,BFGS,140,1e-10,1e-10,1e-10,0.0,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1.4e-09,0.059871433,0.1931462445,1.1077013548,2.8930282975,3.7420459773
8,6,4,0.0,0.0,BFGS,140,0.0,0.0,3.9865791124,0.0,1e-10,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,1e-10,0.005423117,1e-10,3.5478e-06,0.1153733513,0.5563118599,1.5996674485,4.3707943241,6.4491581441,8.0271659456,8.2629930097
8,6,5,0.0,3.9865791124,BFGS,140,0.0,1e-10,3.9865791124,1e-10,1e-10,0.0,3.9865791124,3.9865791124,0.0,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791125,3.9865999075,4.0603204408,4.4165172825,6.9074113044,8.2701159779,8.8359460567
8,6,6,0.0,0.0,BFGS,140,1e-10,3.9865791124,3.9865791124,1e-10,3.9865791124,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,8e-10,0.0322335436,0.1767590648,1.3944225297,2.433858542
8,6,7,0.0,0.0,BFGS,140,1e-10,3.9865791124,1e-10,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.002186006,0.4787892761,2.0665326689,2.7959385454,3.8028933149
8,6,8,0.0,0.0,BFGS,140,1e-10,3.9865791124,1e-10,1e-10,0.0,3.9865791124,0.0,3.9865791124,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,6.5847e-06,0.0306847745,0.3253028166,1.1802150056,2.3860985934
8,6,9,0.0,0.0,BFGS,140,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0003722716,1.0241373415,1.2950523782,4.9471397448,3.5242031524,4.6805269403,5.9375624426,11.6245969389,45.4160257472,77.6019758199,77.3846646625
8,6,10,0.0,3.9865791124,BFGS,140,3.9865791124,0.0,0.0,0.0,0.0,0.0,3.9865791124,3.9865791124,0.0,1e-10,3.9865791124,3.9865791124,0.0,3.9865791124,3.9865791124,3.9865791124,3.9865791124,0.7500101365,3.9865791124,3.9865791124,3.986580913,4.0955922555,4.3273361403,5.3292047542,8.4112351176,9.1869855598,9.5159661028,10.1084972374
8,6,11,0.0,1e-10,BFGS,140,0.0,0.0,1e-10,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,1e-10,0.0,1e-10,1e-10,1e-10,0.0,1e-10,1e-10,0.001043321,0.0646378768,0.490422138,1.5692683758,3.046663658
8,6,12,0.0,3.9865791124,BFGS,140,0.0,0.0,0.0,0.0,0.0,1e-10,3.9865791124,1e-10,0.0,0.0,0.0,0.0,1e-10,1e-10,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,3e-10,0.0047909516,0.149556458,1.5032719568,3.0266606421,4.0280525053
8,6,13,0.0,1e-10,BFGS,140,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,4e-10,2.1e-09,2.8455037977,1.124098226,1.6559996554,3.5894598169,3.29284794,5.5212650233,13.279302689,31.6141638419,64.2123940188
8,6,14,0.0,0.0,BFGS,140,0.0,0.0,0.0,3.9865791124,1e-10,0.0,0.0,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,0.0,1e-10,1e-10,0.0,3e-10,0.0173927391,0.5052960737,2.3533088489,4.2016519096,5.9280900706,6.6711256323
8,6,15,0.0,1e-10,BFGS,140,0.0,3.9865791124,3.9865791124,0.0,1e-10,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,1e-10,1e-10,0.0,0.0,8.36e-08,0.0682223565,0.6587700208,2.7487004119,4.0629845988,4.9924574661
8,6,16,0.0,0.0,BFGS,140,3.9865791124,3.9865791124,3.9865791123,3.9865791124,3.9865791124,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.9865791124,0.0,0.0,0.0,0.0066058272,0.067155299,0.0507631235,0.981617203,3.0086443235,6.1588188173,7.0963876453,9.0475566242,9.576000133,9.5686441911
8,6,17,0.0,0.0,BFGS,140,3.9865791124,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,2e-10,0.0002837142,0.1797217085,0.7470535124,2.6967806393,3.6563221581
8,6,18,0.0,0.0,BFGS,140,1e-10,1e-10,3.9865791124,3.9865791124,0.0,0.0,0.0,3.9865791124,0.0,3.9865791124,0.0,3.9865791124,3.9865791124,1e-10,0.0,1e-10,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,1e-10,6.533e-07,0.022695296,0.0555051216,3.4770533533
8,6,19,0.0,0.0,BFGS,140,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,1e-10,9.96688e-05,0.2210290185,1.5578159693,3.6208057669,4.8963128445,5.8461844617
8,7,0,0.0,0.0,BFGS,140,3.9865791124,3.9865791124,0.0,3.9865791124,1e-10,0.0,0.0,0.0,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,3.9865791124,4.0427256416,4.3085283884,5.0308812318,6.4460289411
8,7,1,0.0,3.9865791124,BFGS,400,1e-10,3.9865791124,3.9865791124,3.9865791124,1e-10,1e-10,0.0,0.0,1e-10,0.0,1e-10,3.9865791124,0.0,1e-10,1e-10,0.0,1e-10,1e-10,0.0,0.0,7.324e-07,0.0544165247,1.0297098635,2.8618818141,5.2428554048,6.2360149719,7.6863903633,8.7011580579
8,7,2,0.0,0.0,BFGS,140,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0052703229,0.0532982816,0.3386766394
